Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2003-08-25,13.088538951857414,13.088538951857414,12.674343906089197,12.757184028625488,1287767,0.0,0.0
2003-08-26,12.840026732233316,12.840026732233316,12.011638557279397,12.26015567779541,2624108,0.0,0.0
2003-08-27,12.094476813097666,12.342992804113802,11.680281639099121,11.680281639099121,2112715,0.0,0.0
2003-08-28,11.845955830836841,11.928794838518584,11.431761905810749,11.514599800109863,2098818,0.0,0.0
2003-08-29,11.680278768885962,12.011634826660156,11.680278768885962,12.011634826660156,1074791,0.0,0.0
2003-09-01,12.094472853882072,12.177310748181188,11.514599800109865,11.514599800109863,1798691,0.0,0.0
2003-09-02,11.680279580092813,11.680279580092813,11.431763632885211,11.597441673278809,1416668,0.0,0.0
2003-09-03,11.680279613479966,11.680279613479966,11.266085624694824,11.266085624694824,2071612,0.0,0.0
2003-09-04,11.431761735943004,11.431761735943004,11.266083723041373,11.348922729492188,906648,0.0,0.0
2003-09-05,11.597441673278809,11.597441673278809,11.431763632885211,11.597441673278809,965452,0.0,0.0
2003-09-08,11.597439921174237,11.680277815473353,11.431761905810749,11.514599800109863,652238,0.0,0.0
2003-09-09,11.680279564104598,11.928796624354822,11.597441657403985,11.7631196975708,2821423,0.0,0.0
2003-09-10,11.597441673278809,11.680279580092813,11.431763632885211,11.597441673278809,641769,0.0,0.0
2003-09-11,11.597441673278809,11.597441673278809,11.597441673278809,11.597441673278809,0,0.0,0.0
2003-09-12,11.597442724425669,11.928797721862793,11.514602583337767,11.928797721862793,1256850,0.0,0.0
2003-09-15,11.76312174229123,11.928798697873987,11.76312174229123,11.845959663391113,629526,0.0,0.0
2003-09-16,11.680278768885962,12.011634826660156,11.680278768885962,12.011634826660156,1058526,0.0,0.0
2003-09-17,12.26015372593359,12.757186774453054,12.177313585566978,12.508670806884766,4026295,0.0,0.0
2003-09-18,12.674342940116702,12.75718305633935,12.425825931596446,12.59150505065918,2497479,0.0,0.0
2003-09-19,12.75718305633935,12.75718305633935,12.342988042138924,12.59150505065918,2812641,0.0,0.0
2003-09-22,12.425832624014536,12.508673898237156,12.177316595028817,12.342994689941406,1418218,0.0,0.0
2003-09-23,12.177313585566978,12.508670806884766,12.177313585566978,12.508670806884766,1103548,0.0,0.0
2003-09-24,12.591507126417076,12.674345029530743,12.260152173814172,12.425827980041504,837119,0.0,0.0
2003-09-25,12.094474140821346,12.50866922330341,12.094474140821346,12.425827980041504,1172087,0.0,0.0
2003-09-26,12.260152026159307,12.425827830391327,12.177311897277832,12.177311897277832,1191797,0.0,0.0
2003-09-29,12.260156755868273,12.342994689941404,12.094478660955685,12.342994689941406,675258,0.0,0.0
2003-09-30,12.260155677795412,12.34299360458435,12.177315524240342,12.26015567779541,660294,0.0,0.0
2003-10-01,12.260152026159307,12.260152026159307,12.011634979663079,12.177311897277832,951890,0.0,0.0
2003-10-02,12.26015372593359,12.591508720485603,12.26015372593359,12.508670806884766,1449839,0.0,0.0
2003-10-03,12.591507126417076,12.591507126417076,12.260152173814172,12.425827980041504,1138063,0.0,0.0
2003-10-06,12.425827980041504,12.591507126417076,12.342990076927837,12.425827980041504,805215,0.0,0.0
2003-10-07,12.425829553135266,12.508670806884766,12.177313585566978,12.508670806884766,814836,0.0,0.0
2003-10-08,12.508672798311425,12.508672798311425,12.260155677795412,12.26015567779541,520943,0.0,0.0
2003-10-09,12.260152173814172,12.425827980041504,12.177312043935013,12.425827980041504,582085,0.0,0.0
2003-10-10,12.425827980041504,12.425827980041504,12.425827980041504,12.425827980041504,0,0.0,0.0
2003-10-13,12.50866922330341,12.591507126417076,12.094474140821346,12.425827980041504,977727,0.0,0.0
2003-10-14,12.425827830391327,12.425827830391327,12.177311897277832,12.177311897277832,804944,0.0,0.0
2003-10-15,12.260152173814172,12.591507126417076,12.177312043935013,12.425827980041504,1835598,0.0,0.0
2003-10-16,12.508670151630891,12.757186106180926,12.425828902220944,12.674345970153809,2191896,0.0,0.0
2003-10-17,12.757186106180926,12.757186106180926,12.508670151630891,12.674345970153809,1108972,0.0,0.0
2003-10-20,12.674344999853698,13.088540081365922,12.674344999853698,13.005701065063477,3807582,0.0,0.0
2003-10-21,13.08853795431713,13.08853795431713,12.508667161201657,12.59150505065918,2197647,0.0,0.0
2003-10-22,12.674342940116702,12.75718305633935,12.508667161201657,12.59150505065918,940758,0.0,0.0
2003-10-23,12.508667161201657,12.75718305633935,12.425825931596446,12.59150505065918,730769,0.0,0.0
2003-10-24,12.674345970153809,12.840024015442385,12.59150806089235,12.674345970153809,806837,0.0,0.0
2003-10-27,12.757186075089828,13.088541051476591,12.757186075089828,12.922863006591797,1858237,0.0,0.0
2003-10-28,13.005702029034193,13.171378960536162,12.922863006591797,12.922863006591797,2007255,0.0,0.0
2003-10-29,13.088538951857414,13.088538951857414,12.757184028625488,12.757184028625488,1541446,0.0,0.0
2003-10-30,12.922863006591797,13.088541051476591,12.840023984149399,12.922863006591797,2295889,0.0,0.0
2003-10-31,12.922864936608757,13.088543006237407,12.674347832165784,12.840025901794434,1716122,0.0,0.0
2003-11-03,12.922862048761033,13.171377984285623,12.757185129538888,13.005701065063477,2484288,0.0,0.0
2003-11-04,13.088541051476591,13.088541051476591,12.840023984149399,12.922863006591797,1438387,0.0,0.0
2003-11-05,12.922860933550126,12.922860933550126,12.757184028625488,12.757184028625488,620989,0.0,0.0
2003-11-06,12.922860933550126,13.005699942703771,12.674343906089197,12.757184028625488,1824257,0.0,0.0
2003-11-07,12.757187980363101,12.840025901794434,12.674347832165784,12.840025901794434,417783,0.0,0.0
2003-11-10,12.840023984149399,12.922863006591797,12.757186075089828,12.922863006591797,446292,0.0,0.0
2003-11-11,12.840023984149399,12.922863006591797,12.757186075089828,12.922863006591797,529441,0.0,0.0
2003-11-12,12.840024335384593,13.751250267028809,12.840024335384593,13.751250267028809,8480719,0.0,0.0
2003-11-13,14.165445390570984,14.165445390570984,13.751250267028809,13.751250267028809,6734914,0.0,0.0
2003-11-14,13.834090041976836,14.248285154646439,13.751249906060089,14.082608222961426,5122348,0.0,0.0
2003-11-17,14.082608222961426,14.57964124478212,14.082608222961426,14.082608222961426,4868696,0.0,0.0
2003-11-18,14.165443094957858,14.165443094957858,13.585572242736818,13.585572242736816,3269727,0.0,0.0
2003-11-19,13.502733230590819,13.668411266808945,13.33705630775546,13.50273323059082,1613219,0.0,0.0
2003-11-20,13.58557336208265,13.668411266808945,13.419894212481756,13.50273323059082,1022112,0.0,0.0
2003-11-21,13.419894212481756,13.502733230590819,13.254218403029167,13.50273323059082,847998,0.0,0.0
2003-11-24,13.50273404649385,13.5855741829913,13.337057113647461,13.337057113647461,661554,0.0,0.0
2003-11-25,13.419895023379237,13.5855741829913,13.337057113647461,13.337057113647461,1168510,0.0,0.0
2003-11-26,13.33705795621916,13.419895871184243,13.005702956210117,13.088541984558105,1811012,0.0,0.0
2003-11-27,13.088541051476591,13.171378960536162,12.922863006591797,12.922863006591797,1039607,0.0,0.0
2003-11-28,13.005702956210117,13.25422004125408,13.005702956210117,13.088541984558105,1146867,0.0,0.0
2003-12-01,13.088540069052442,13.419893907185001,13.088540069052442,13.254218101501465,1892247,0.0,0.0
2003-12-02,13.419895871184243,13.419895871184243,13.088541984558104,13.088541984558105,1273648,0.0,0.0
2003-12-03,13.171380043029783,13.502735046649052,13.088542127162155,13.171380043029785,1701855,0.0,0.0
2003-12-04,13.254220185663248,13.419896017398505,13.171380043029783,13.171380043029785,1015926,0.0,0.0
2003-12-05,13.254220185663248,13.419896017398505,13.088542127162155,13.171380043029785,1523830,0.0,0.0
2003-12-08,13.171380043029783,13.254220185663248,13.088542127162155,13.171380043029785,548684,0.0,0.0
2003-12-09,13.171377984285623,13.337056016890513,13.005701065063478,13.005701065063477,671827,0.0,0.0
2003-12-10,13.005702134571845,13.50273404649385,13.005702134571845,13.337057113647461,3509942,0.0,0.0
2003-12-11,13.502732277029489,13.668410301547453,13.337055365894216,13.419893264770508,2250170,0.0,0.0
2003-12-12,13.668410955858535,13.668410955858535,13.254218101501465,13.254218101501465,1488103,0.0,0.0
2003-12-15,13.419895023379237,13.419895023379237,13.254219203915683,13.337057113647461,1000618,0.0,0.0
2003-12-16,13.337057113647461,13.5855741829913,13.337057113647461,13.337057113647461,1402311,0.0,0.0
2003-12-17,13.419893919810214,13.419893919810214,12.922862048761033,13.005701065063477,2112513,0.0,0.0
2003-12-18,13.088542127162155,13.337058101530877,13.088542127162155,13.171380043029785,969335,0.0,0.0
2003-12-19,13.254220185663248,13.419896017398505,13.171380043029783,13.171380043029785,1096558,0.0,0.0
2003-12-22,13.337056004343232,13.337056004343232,13.171377971894211,13.254218101501465,927330,0.0,0.0
2003-12-23,13.25422004125408,13.33705795621916,13.005702956210117,13.088541984558105,1087480,0.0,0.0
2003-12-24,13.171379899523187,13.171379899523187,13.088541984558104,13.088541984558105,618566,0.0,0.0
2003-12-25,13.171377984285623,13.171377984285623,13.005701065063478,13.005701065063477,878113,0.0,0.0
2003-12-26,13.171378271537336,13.502733230590819,13.171378271537336,13.50273323059082,2439195,0.0,0.0
2003-12-29,13.5855741829913,13.5855741829913,13.337057113647461,13.337057113647461,1521784,0.0,0.0
2003-12-30,13.50273404649385,13.50273404649385,13.337057113647461,13.337057113647461,1139807,0.0,0.0
2003-12-31,13.337057113647461,13.50273404649385,13.337057113647461,13.337057113647461,594913,0.0,0.0
2004-01-01,13.337057113647461,13.337057113647461,13.337057113647461,13.337057113647461,0,0.0,0.0
2004-01-02,13.50273413814164,14.082608417262577,13.50273413814164,13.834090232849121,4074702,0.0,0.0
2004-01-05,13.999766350236207,13.999766350236207,13.58557240233426,13.668410301208496,2405180,0.0,0.0
2004-01-06,13.8340904051201,13.8340904051201,13.585574444377652,13.751250267028809,1763492,0.0,0.0
2004-01-07,13.751248200082735,13.834088325722352,13.668410301208496,13.668410301208496,1591147,0.0,0.0
2004-01-08,13.751248200082735,13.834088325722352,13.58557240233426,13.668410301208496,1299630,0.0,0.0
2004-01-09,13.751250095789409,13.999768280202863,13.751250095789409,13.834090232849121,2109414,0.0,0.0
2004-01-12,13.916928316445679,13.916928316445679,13.66841235570323,13.751250267028809,1678889,0.0,0.0
2004-01-13,13.834088163205452,13.916926061106548,13.50273211807037,13.585572242736816,1886730,0.0,0.0
2004-01-14,13.585574444377652,13.916928316445679,13.50273430628636,13.751250267028809,1416597,0.0,0.0
2004-01-15,13.834089432147024,14.248284526558214,13.834089432147024,13.916927337646484,2862084,0.0,0.0
2004-01-16,13.91692814314315,13.999768280202863,13.751250095789409,13.834090232849121,1140085,0.0,0.0
