Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-04,2.8053760640071204,2.8053760640071204,2.720365047454834,2.720365047454834,31789,0.0,0.0
2000-01-05,2.720365047454834,2.720365047454834,2.7033624023403178,2.720365047454834,42750,0.0,0.0
2000-01-06,2.720365222216661,2.737367868423462,2.720365222216661,2.737367868423462,15893,0.0,0.0
2000-01-07,2.7543696861340914,2.924391679019738,2.7543696861340914,2.8563833236694336,85544,0.0,0.0
2000-01-10,2.8733839398271623,2.8733839398271623,2.8563833236694336,2.8563833236694336,107875,0.0,0.0
2000-01-11,2.822377862685412,2.856383142716199,2.7713719675738933,2.8393805027008057,160681,0.0,0.0
2000-01-12,2.8563835008823033,2.924391860451914,2.8563835008823033,2.9073894023895264,109690,0.0,0.0
2000-01-13,2.924391920750401,2.924391920750401,2.8903868198394775,2.8903868198394775,33669,0.0,0.0
2000-01-14,2.924391920750401,2.924391920750401,2.8563835597785157,2.8903868198394775,106275,0.0,0.0
2000-01-17,2.856384354347109,2.992403507232666,2.856384354347109,2.992403507232666,560838,0.0,0.0
2000-01-18,2.9754010440900784,3.0434094239800493,2.9413953814647145,2.992403507232666,372379,0.0,0.0
2000-01-19,3.060412541502163,3.060412541502163,2.9924039670762475,3.026407241821289,363295,0.0,0.0
2000-01-20,3.026407241821289,3.0774151913425998,3.026407241821289,3.026407241821289,394346,0.0,0.0
2000-01-21,3.026406412792351,3.026406412792351,2.856384010834188,2.975400686264038,316742,0.0,0.0
2000-01-24,2.9073907178740632,3.043409891661726,2.9073907178740632,3.026407241821289,218535,0.0,0.0
2000-01-25,3.0434092836406292,3.0604119300842285,2.941395245829424,3.0604119300842285,465541,0.0,0.0
2000-01-26,2.9924031852860113,3.230433777887007,2.9924031852860113,3.128420114517212,348935,0.0,0.0
2000-01-27,3.1114183895128935,3.1964296116870448,3.0944151878356934,3.0944151878356934,454120,0.0,0.0
2000-01-28,3.12842047206084,3.1624257667439752,3.1114180088043213,3.1114180088043213,399625,0.0,0.0
2000-01-31,3.0774145765278274,3.0944146457808825,3.0604119300842285,3.0604119300842285,263389,0.0,0.0
2000-02-01,3.145423303487456,3.145423303487456,3.094414809207608,3.1114180088043213,203085,0.0,0.0
2000-02-02,3.1114180088043213,3.1114180088043213,3.1114180088043213,3.1114180088043213,0,0.0,0.0
2000-02-03,3.1114180088043213,3.1114180088043213,3.1114180088043213,3.1114180088043213,0,0.0,0.0
2000-02-04,3.1114180088043213,3.1114180088043213,3.1114180088043213,3.1114180088043213,0,0.0,0.0
2000-02-07,3.1114180088043213,3.1114180088043213,3.1114180088043213,3.1114180088043213,0,0.0,0.0
2000-02-08,3.1114180088043213,3.1114180088043213,3.1114180088043213,3.1114180088043213,0,0.0,0.0
2000-02-09,3.1624244379237747,3.196427877468507,3.1454219818115234,3.1454219818115234,161213,0.0,0.0
2000-02-10,3.349449872970581,3.349449872970581,3.349449872970581,3.349449872970581,820887,0.0,0.0
2000-02-11,3.57047963142395,3.57047963142395,3.57047963142395,3.57047963142395,667752,0.0,0.0
2000-02-14,3.8085107803344727,3.8085107803344727,3.8085107803344727,3.8085107803344727,1080250,0.0,0.0
2000-02-15,4.063546537392043,4.063546537392043,3.808511074374807,4.046544075012207,3113449,0.0,0.0
2000-02-16,3.9785358158293818,4.080549488614991,3.7745077339179853,4.063546657562256,1956129,0.0,0.0
2000-02-17,3.99553816055301,4.063546537392043,3.927527206523429,4.046544075012207,1271829,0.0,0.0
2000-02-18,4.097548977646903,4.233568287149225,3.8255129358324007,3.9105241298675537,1173363,0.0,0.0
2000-02-21,4.4716010093688965,4.4716010093688965,4.4716010093688965,4.4716010093688965,2182048,0.0,0.0
2000-02-22,4.77764119743127,4.77764119743127,4.165558989561112,4.233567714691162,4043224,0.0,0.0
2000-02-23,4.420592629487527,4.420592629487527,3.944529294967652,3.9445292949676514,2122455,0.0,0.0
2000-02-24,3.9445289935357266,4.063545462368244,3.6724929809570312,3.6724929809570312,1428455,0.0,0.0
