Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-02-01,2.0385593456395577,2.5220120729453637,2.014387607574463,2.014387607574463,49200749,0.0,0.0
2000-03-01,2.078848461805397,2.223883771065911,1.780718153290988,1.9740999937057495,28707788,0.0,0.0
2000-04-01,1.9740999937057495,2.433380707265206,1.8532365680216405,1.9740999937057495,47941391,0.0,0.0
2000-05-01,1.9740991406653288,2.1674793773165466,1.780717383813977,2.15136456489563,15193966,0.0,0.0
2000-06-01,2.1594230708806847,2.3286317482460097,2.0627327929577643,2.1755383014678955,14226883,0.0,0.0
2000-07-01,2.175538398770365,2.4907736778259277,2.175538398770365,2.4907736778259277,0,0.135412,1.07
2000-08-01,2.536532163619995,2.536532163619995,2.536532163619995,2.536532163619995,0,0.0,0.0
2000-09-01,2.536532163619995,2.536532163619995,2.536532163619995,2.536532163619995,0,0.0,0.0
2000-10-01,2.536532163619995,2.536532163619995,2.536532163619995,2.536532163619995,0,0.0,0.0
2000-11-01,2.536532163619995,2.536532163619995,2.536532163619995,2.536532163619995,0,0.0,0.0
2000-12-01,2.536532163619995,2.536532163619995,2.536532163619995,2.536532163619995,0,0.0,0.0
2001-01-01,2.536532163619995,2.536532163619995,2.536532163619995,2.536532163619995,0,0.0,0.0
2001-02-01,2.536532163619995,2.536532163619995,2.536532163619995,2.536532163619995,0,0.0,0.0
2001-03-01,2.536532163619995,2.536532163619995,2.536532163619995,2.536532163619995,0,0.0,0.0
2001-04-01,2.536532163619995,2.536532163619995,2.536532163619995,2.536532163619995,0,0.0,0.0
2001-05-01,2.536532163619995,2.536532163619995,2.536532163619995,2.536532163619995,0,0.0,0.0
2001-06-01,2.536532163619995,2.536532163619995,2.536532163619995,2.536532163619995,0,0.0,0.0
2001-07-01,2.536532163619995,2.536532163619995,2.536532163619995,2.536532163619995,0,0.0,0.0
2001-08-01,2.536532163619995,2.536532163619995,2.536532163619995,2.536532163619995,0,0.0,0.0
2001-09-01,2.536531668204851,2.536531668204851,1.4766506365007985,1.6438184976577759,9218317,0.175625,1.1
2001-10-01,1.6781122009751608,2.1047505138166,1.581406394150062,2.0364880561828613,1639633388,0.0,0.0
2001-11-01,2.0364877509227215,2.1616355951046655,1.9682258782213138,2.138881206512451,82833543,0.0,0.0
2001-12-01,2.252650847494225,2.878387952305306,2.2185198371772823,2.7759947776794434,152214801,0.0,0.0
2002-01-01,2.77599513185701,3.333470143485068,2.389176917687471,3.231076955795288,138328276,0.0,0.0
2002-02-01,3.2765840050422974,3.333469546109255,2.593962971889858,2.764618158340454,56346970,0.0,0.0
2002-03-01,2.832880278771558,3.4927483839041837,2.764618259171677,3.1855671405792236,163628505,0.0,0.0
2002-04-01,3.1286830902099614,3.6065177667792137,2.9125185594843948,3.128683090209961,115629752,0.0,0.0
2002-05-01,3.128682926601689,3.1855667384624917,2.7304867610250945,2.9238948822021484,32345321,0.0,0.0
2002-06-01,2.9238954375684045,3.1173053195820124,2.6167161861235995,2.6394705772399902,17445365,0.0,0.0
2002-07-01,2.639470685462548,2.878388210104605,2.3095368856984915,2.7532403469085693,21446553,0.0,0.0
2002-08-01,2.730487197614832,3.6067445867052834,2.400553133941739,3.469083786010742,29137015,0.159379,1.1
2002-09-01,3.660748979667972,4.446196860497507,3.6326975101280294,4.165680408477783,118995353,0.0,0.0
2002-10-01,4.123604022840601,4.58645892477271,3.857111788833016,4.4321722984313965,111842463,0.0,0.0
2002-11-01,4.404121981503885,4.8529510009794565,3.885164543921659,4.137631416320801,100657119,0.0,0.0
2002-12-01,4.137631416320801,4.333993270627026,3.8571130595709158,4.137631416320801,38563287,0.0,0.0
2003-01-01,4.137630909988896,4.137630909988896,3.7168551829766376,3.7449066638946533,30100384,0.0,0.0
2003-02-01,3.7449066939499613,3.758932434521535,3.5765960504700534,3.6326990127563477,6315080,0.0,0.0
2003-03-01,3.64672444973461,3.7028291639711575,3.16984608952981,3.4784138202667236,24289568,0.0,0.0
2003-04-01,3.506466944480256,3.632698595111802,2.9734838869436184,3.015561103820801,17320680,0.0,0.0
2003-05-01,3.0155620566417896,3.408286384825439,2.945433046917829,3.3101041316986084,8460362,0.0,0.0
2003-06-01,3.3241309639811463,3.6186729539307505,3.254000510670067,3.352182149887085,39533725,0.0,0.0
2003-07-01,3.3521827133392748,4.011397550123943,3.29607828270606,3.6046481132507324,62183146,0.0,0.0
2003-08-01,3.67477551117566,4.140995814019163,3.6186725599319467,3.8524837493896484,36627220,0.371885,1.1
2003-09-01,3.974092714255583,4.254204737903055,3.8515441758032605,3.9916000366210938,20913550,0.0,0.0
2003-10-01,3.9390771353691285,4.096640583197974,3.9390771353691285,3.9565844535827637,10984546,0.0,0.0
2003-11-01,3.9740926990890184,4.306726688563571,3.9740926990890184,4.026614665985107,31517686,0.0,0.0
2003-12-01,4.026614230696448,4.359247882200536,4.026614230696448,4.289218902587891,29833574,0.0,0.0
2004-01-01,4.289219106478679,4.726894587142175,4.289219106478679,4.55182409286499,42195656,0.0,0.0
2004-02-01,4.551823724781391,5.024513507685654,4.551823724781391,4.831935405731201,81328772,0.0,0.0
2004-03-01,4.866949668377289,4.866949668377289,3.991599147652965,4.429274559020996,56683621,0.0,0.0
2004-04-01,4.464289145358144,5.11204728060402,4.254204030034883,4.271711349487305,142467475,0.0,0.0
2004-05-01,4.324233785388742,4.411767674211804,3.8690509796518224,4.201684951782227,28595545,0.257132,0.0
2004-06-01,4.299835599570534,4.317675393079624,3.9965258692117724,4.1410441398620605,10612675,0.0,1.1
2004-07-01,4.160669370451148,4.239171590502033,3.8270309340396182,3.9447848796844482,6942586,0.0,0.0
2004-08-01,3.9644105282021482,4.258797200252672,3.866282458276536,4.180294990539551,9367394,0.0,0.0
2004-09-01,4.180295541032373,4.219545419920809,3.866282967417815,3.9447848796844482,13961977,0.0,0.0
2004-10-01,3.9251584437666445,4.10179088921498,3.728902599121869,3.7681524753570557,14099403,0.0,0.0
2004-11-01,3.7681522786685178,4.003662604018864,3.7289024044820813,3.78777813911438,11489927,0.0,0.0
2004-12-01,3.7681524872784578,3.9055325946523944,3.74852631796185,3.8074045181274414,12621893,0.0,0.0
2005-01-01,3.8270308674950217,3.885909070430666,3.6307722429378493,3.8466570377349854,10651317,0.0,0.0
2005-02-01,3.8662829165268033,4.553186258673785,3.846657053988161,4.219545364379883,47811188,0.0,0.0
2005-03-01,4.239170843253804,4.788693673566402,4.082164584122374,4.513933181762695,103532908,0.0,0.0
2005-04-01,4.513934671571192,4.621876164092544,4.229361310068392,4.396178245544434,28201825,0.0,0.0
2005-05-01,4.3961768002634285,4.896636983474219,4.3961768002634285,4.778880596160889,75485709,0.0,0.0
2005-06-01,4.778882049434825,4.99476656807635,4.43543048338651,4.592436790466309,93258661,0.966284,0.0
2005-07-01,4.912341556115721,6.838814053294388,4.870357562687276,6.517528057098389,188586775,0.0,1.04556
2005-08-01,6.632273170465188,6.632273170465188,5.771684108340344,5.8979034423828125,96002975,0.0,0.0
2005-09-01,5.897903056150076,6.750731586918493,5.7716837303732635,6.648641109466553,50320171,0.0,0.0
2005-10-01,6.648641592547969,7.018719353282393,5.897903484683865,6.367892265319824,79811000,0.0,0.0
2005-11-01,6.431698338626317,6.7379697507940985,6.2019946148883465,6.572072982788086,37180023,0.0,0.0
2005-12-01,6.559311699949024,8.294849072441762,6.546549650143366,8.116190910339355,20058004271,0.0,0.0
2006-01-01,7.860964485911213,9.086049407121134,7.068303108215332,7.068303108215332,107831284,0.0,0.0
2006-02-01,7.0683034549692,8.907391695008162,7.0683034549692,7.573184013366699,81623474,0.0,0.0
2006-03-01,8.422463502192523,9.468890496479919,8.422463502192523,9.188141822814941,101018280,0.0,0.0
2006-04-01,9.264709244156736,9.953819843652289,8.37639949979593,9.200902938842773,93014997,0.0,0.0
2006-05-01,9.200902831063907,9.647548279926905,8.250180069811048,8.2616548538208,4983471598,0.0,0.0
2006-06-01,9.392321945402434,9.494412422801872,7.988578045772325,8.409701347351074,20273981,0.0,0.0
2006-07-01,8.409700265377207,8.652164706475554,7.505606361615533,7.915003299713135,497167929,1.370244,1.06937
2006-08-01,8.42656429862724,8.9767528977718,8.079076909398317,8.701658248901367,26246868,0.0,0.0
2006-09-01,8.687179452771705,9.034666826489529,8.194905906203545,8.484478950500488,18856356,0.0,0.0
2006-10-01,8.484478794764952,9.02018755461845,8.144230980443705,8.75957202911377,22129130,0.0,0.0
2006-11-01,8.759572196602463,9.584854709813884,8.759572196602463,9.295282363891602,39009193,0.0,0.0
2006-12-01,9.295281515943017,10.077127337487449,9.193930575379168,9.802033424377441,55338392,0.0,0.0
2007-01-01,9.425033600942315,10.22191394648655,9.13267526691216,9.628290176391602,47108022,0.0,0.0
2007-02-01,9.700683223664978,9.903384421656078,9.257970198597254,9.522486686706543,10827100,0.0,0.0
2007-03-01,9.787556265152958,10.656274032964276,9.411111363510893,10.395658493041992,36633959,0.0,0.0
2007-04-01,10.424617165375777,11.17750635364314,10.26033943367272,11.061676979064941,40305664,0.0,0.0
