Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-09-01,30.615991235210696,35.92845263689448,28.802501900943106,30.829345703125,865876,0.0,0.0
2015-10-01,30.189286012123326,33.28288833182303,27.202359226844276,29.015850067138672,531270,0.0,0.0
2015-11-01,29.111856117951053,32.514820192006205,28.930507549425062,32.1201171875,1021453,0.0,0.0
2015-12-01,32.01344433928847,33.922940930949956,31.78942352559466,32.08811569213867,668439,0.0,0.0
2016-01-01,32.08811596083656,33.176210792399246,30.402636791183497,32.216129302978516,746585,0.0,0.0
2016-02-01,32.322804270576455,33.17621194502876,31.693417419476933,31.789424896240234,333909,0.0,0.0
2016-03-01,32.10945318617669,33.378896637105925,30.85067610680496,31.149368286132812,1016052,0.0,0.0
2016-04-01,31.25604693921858,34.45632333035339,31.053362227368538,32.749507904052734,1387072,0.0,0.0
2016-05-01,32.749504401714645,38.15797592313941,31.373387186824743,32.86684799194336,1178851,0.0,0.0
2016-06-01,33.09087366739639,35.85378162949927,32.85618645242901,34.98970413208008,859205,0.0,0.0
2016-07-01,35.309730850267556,39.022053875519624,32.96286218512655,37.96596145629883,2096131,0.0,0.0
2016-08-01,39.87545907058213,43.011730259457714,30.936016505340845,32.962860107421875,3538627,0.361446,0.0
2016-09-01,33.34359305391991,43.20684537213289,32.69823549535433,41.61495590209961,2451768,0.0,0.0
2016-10-01,39.904752536938126,42.15275426318852,36.03259368336969,36.559635162353516,1630033,0.0,0.0
2016-11-01,36.269230939133585,42.06671186796216,34.752634889567986,37.87187194824219,1583084,0.0,0.0
2016-12-01,38.72158911570923,41.84082891057173,36.57039066638162,39.66811752319336,2600826,0.0,0.0
2017-01-01,39.668118099286616,40.48557229590037,28.50339178700926,31.40751075744629,15529935,0.0,0.0
2017-02-01,31.40751665946481,35.81747573556445,30.11679800968738,34.31163787841797,8439440,0.0,0.0
2017-03-01,34.36540860461024,35.60234624384386,30.65458887578505,33.12846755981445,13980520,0.0,0.0
2017-04-01,33.12847354095218,36.301494276794806,31.19239407322731,31.299955368041992,7125550,0.0,0.0
2017-05-01,31.299958538024754,31.83775825543965,29.25631756851027,30.224355697631836,2931560,0.0,0.0
2017-06-01,30.17057563754369,34.257853789953344,30.116794989703532,32.10665512084961,7685800,0.903614,0.0
2017-07-01,33.55739093389312,39.12274018695136,33.061469794199745,38.3513069152832,19256830,0.0,0.0
2017-08-01,38.902330169279416,45.404418408665826,33.06146893588248,41.49214553833008,36133416,0.0,0.0
2017-09-01,41.547240819280624,43.47582898029921,37.46966249694901,37.80027770996094,13814349,0.0,0.0
2017-10-01,38.130892577729476,44.63298416137695,38.130892577729476,44.63298416137695,15363066,0.0,0.0
2017-11-01,49.09628104623567,53.22896630427389,45.07380203108605,48.21464157104492,51697141,0.0,0.0
2017-12-01,48.49015177966074,70.53113430225953,45.404415482647046,66.67395782470703,42692628,0.0,0.0
2018-01-01,66.67396084861907,79.45773157066239,64.6902763792126,67.99642181396484,34085142,0.0,0.0
2018-02-01,67.99642065305756,69.42908085887875,55.763677868296114,67.44539642333984,6975818,0.0,0.0
2018-03-01,66.12293738774315,72.18421106807405,60.61269493163531,61.163719177246094,8926881,0.0,0.0
2018-04-01,62.26576602936431,62.59637777658275,52.34732638016015,56.865726470947266,3916832,0.0,0.0
2018-05-01,56.86572653154189,62.816790327405684,54.992241352342184,58.73920822143555,3147273,0.0,0.0
2018-06-01,58.73920963452243,71.7433860024762,58.51880063440422,68.21683502197266,14094765,0.0,0.0
2018-07-01,68.3270263671875,75.04952975058131,62.59637209260975,71.74337768554688,14114517,0.0,0.0
2018-08-01,71.52297641791915,96.98030345890129,65.68211556697568,94.66600036621094,44430275,0.361446,0.0
2018-09-01,95.0937074214599,104.61415278541907,80.59164508124111,90.1120834350586,43975544,0.0,0.0
2018-10-01,91.99403673262508,101.07166582804057,76.71704468459916,84.1341323852539,32690367,0.0,0.0
2018-11-01,84.13413201393737,114.02389100799951,84.13413201393737,109.04226684570312,66585767,0.0,0.0
2018-12-01,111.25632003139073,135.61094063006993,109.04226488790022,120.66606140136719,46133855,0.0,0.0
2019-01-01,120.66605999762014,121.77308755648698,92.54754738414712,114.02388763427734,77060982,0.0,0.0
2019-02-01,114.0238965462938,139.48553940043462,109.48508179816125,130.6293182373047,49587200,0.0,0.0
2019-03-01,130.62930159066747,173.24988153733864,123.98713656475881,160.51905822753906,88108616,0.0,0.0
2019-04-01,161.07257516862,166.05419180972828,135.0574084038935,140.59255981445312,80711615,0.0,0.0
2019-05-01,140.5925828491204,162.1796292181611,99.18972174787189,106.71751403808594,122033818,0.0,0.0
2019-06-01,106.27469109530536,114.57739750345497,95.6472184807041,105.16766357421875,125209761,0.0,0.0
2019-07-01,114.02388524509084,125.09416761194113,107.3817200310656,115.13091278076172,116771148,0.0,0.0
2019-08-01,114.02389466648019,121.2195742428943,97.75058574345603,110.26000213623047,55422311,2.40964,0.0
2019-09-01,114.09167171340648,119.73977894784848,99.40660434898722,100.53622436523438,36390254,0.0,0.0
2019-10-01,100.53623168399145,111.6065129410229,95.45294124082987,104.03805541992188,40218906,0.0,0.0
2019-11-01,103.92508979752326,106.18432979154676,94.8881226682232,96.46958923339844,22005499,0.0,0.0
2019-12-01,96.24366687266921,98.61587023163807,88.56224681282748,91.16036987304688,15460729,0.0,0.0
2020-01-01,91.1603741400743,93.53257761008106,75.68457702197865,76.36235046386719,10759896,0.0,0.0
2020-02-01,71.05314054159322,90.03076302531642,68.79389312745785,77.9438247680664,18139517,0.0,0.0
2020-03-01,75.91050137772423,82.12341901411365,42.19132959490824,53.14864730834961,21062123,0.0,0.0
2020-04-01,53.769935054162445,65.85687910549473,52.52735519633661,63.82355880737305,24384824,0.0,0.0
2020-05-01,63.823556400570496,72.18274983338877,61.90319960585152,63.59762954711914,26047932,0.0,0.0
2020-06-01,64.27540792554888,73.99014892403514,63.9365247723673,69.92351531982422,21343727,0.0,0.0
2020-07-01,70.60128082344568,73.65125778022701,58.17545685777333,60.88654708862305,19023354,0.0,0.0
