Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2000-02-01,74.59035041929039,132.98008140923838,69.5276540816683,90.79096984863281,21921321,0.0,0.0,0.0
2000-03-01,84.71573940728811,108.00413177295717,70.20268233327893,97.87874603271484,29220585,0.0,0.0,0.0
2000-04-01,97.87874505681359,119.47956677050944,91.80351072289184,97.2037124633789,12863964,0.0,0.0,0.0
2000-05-01,97.20370566694265,97.20370566694265,72.90278478211194,78.30298614501953,14061192,0.0,0.0,0.0
2000-06-01,78.30298345607957,80.32806627350145,57.37718545372552,63.452415466308594,5629514,0.0,0.0,0.0
2000-07-01,63.45242014173198,64.80247791144845,46.57677915488519,47.25180435180664,2469886,0.0,0.0,0.0
2000-08-01,47.589319097382905,48.601856938448364,32.333736419677734,32.333736419677734,3978046,0.0,0.0,0.0
2000-09-01,30.376160978690088,32.60374496157379,20.453281676478834,26.326005935668945,4885753,0.0,0.0,0.0
2000-10-01,24.97595284997981,28.756099158265222,21.803333282470703,21.803333282470703,2991676,0.0,0.0,0.0
2000-11-01,21.060802294203338,22.61336087031143,15.593095282878572,15.863103866577148,2936189,0.0,0.0,0.0
2000-12-01,15.323085243122193,17.145655324683723,11.880453379052753,12.285469055175781,2417072,0.0,0.0,0.0
2001-01-01,12.285468243131522,20.993300555277866,11.27292958074278,18.0231876373291,5835183,0.0,0.0,0.0
2001-02-01,18.0231876373291,18.0231876373291,18.0231876373291,18.0231876373291,0,0.0,0.0,0.0
2001-03-01,18.023187478865296,60.752315521240234,18.023187478865296,60.752315521240234,9909392,0.0,0.0,0.0
2001-04-01,62.43988805198484,62.777400681286814,36.78890609741211,36.78890609741211,7290915,0.0,0.0,0.0
2001-05-01,36.78890408958905,36.78890408958905,22.275850757869772,25.853487014770508,5672978,0.0,0.0,0.0
2001-06-01,25.853485917626383,30.713672102387655,25.110958573991194,26.528512954711914,2754608,0.0,0.0,0.0
2001-07-01,26.528512227062663,27.001030955665005,17.213156704095546,18.360700607299805,2124488,0.0,0.0,0.0
2001-08-01,17.07815142963651,19.440743348598875,15.188080107228725,16.133115768432617,4319647,0.0,0.0,0.0
2001-09-01,16.133115503726017,16.605634248559248,11.205428056327444,12.352971076965332,991883,0.0,0.0,0.0
2001-10-01,12.352970840867822,12.48797606224213,9.787873478724332,10.80041217803955,1492817,0.0,0.0,0.0
2001-11-01,10.732908366437602,11.137924002638897,4.522671838295462,4.725179195404053,585893,0.0,0.0,0.0
2001-12-01,4.590175453871344,7.2902781739216636,3.645138625968719,6.885262489318848,1450102,0.0,0.0,0.0
2002-01-01,6.885262474431086,24.300928115844727,6.885262474431086,24.300928115844727,1173004,0.0,0.0,0.0
2002-02-01,25.988490666809952,27.74355754982602,18.968223134745685,19.23823356628418,1993513,0.0,0.0,0.0
2002-03-01,18.698214161257987,26.12349699765513,16.67313668879178,25.04345703125,2127800,0.0,0.0,0.0
2002-04-01,25.04345624908625,26.528512769984008,18.563209277174515,18.698213577270508,2428841,0.0,0.0,0.0
2002-05-01,18.698213787772072,18.698213787772072,11.205428026898497,13.50051498413086,1402672,0.0,0.0,0.0
2002-06-01,14.040536414801625,14.175541643558121,11.002920150756836,11.002920150756836,376848,0.0,0.0,0.0
2002-07-01,10.327894553884663,10.800412376380043,7.560288386870771,8.437822341918945,490964,0.0,0.0,0.0
2002-08-01,8.437822341918945,9.247852763056141,7.0202679524486085,8.437822341918945,447327,0.0,0.0,0.0
2002-09-01,8.97784204488432,8.97784204488432,6.750257301384564,7.4252824783325195,324985,0.0,0.0,0.0
2002-10-01,7.02026782352729,10.80041217803955,5.46770869970693,10.80041217803955,643112,0.0,0.0,0.0
2002-11-01,11.542940113281144,13.973034224473322,9.922878294470586,10.462899208068848,1051758,0.0,0.0,0.0
2002-12-01,10.462899111356037,11.880453535456331,9.787873897581967,11.070422172546387,476256,0.0,0.0,0.0
2003-01-01,11.070422062360695,12.82548999786377,9.450360274649759,12.82548999786377,668408,0.0,0.0,0.0
2003-02-01,12.825489740330015,18.023188524605803,11.340432286262512,12.960494041442871,1985915,0.0,0.0,0.0
2003-03-01,13.365510398028269,13.433028221130371,10.935417346936536,13.433028221130371,1791349,0.0,0.24535662585568122,0.0
2003-04-01,13.43302886815697,21.371118456562243,13.43302886815697,15.05008316040039,378800,0.0,0.0,0.0
2003-05-01,15.050083715976584,17.30759535138882,12.792571158580097,16.70559310913086,549853,0.0,0.0,0.0
2003-06-01,16.705592587337815,21.29586806953353,16.17883902834261,20.167110443115234,1896452,0.0,0.0,0.0
2003-07-01,20.167110660716173,20.317611679195835,16.555091749109685,17.759098052978516,1028860,0.0,0.0,0.0
2003-08-01,17.608596485216804,19.86610984802246,17.608596485216804,19.86610984802246,589732,0.0,0.0,0.0
2003-09-01,20.769112800377158,21.3711168182303,18.060098407974625,20.317609786987305,665024,0.0,0.0,0.0
2003-10-01,21.070115406082785,23.026624831584055,20.317610362452797,21.897869110107422,692688,0.0,0.0,0.0
2003-11-01,21.822619989320287,23.327628328030944,20.76911470541337,21.52161979675293,277886,0.0,0.0,0.0
2003-12-01,21.9731210075882,22.57512508065985,20.76911470541337,21.52161979675293,652368,0.0,0.0,0.0
2004-01-01,21.521618712246855,25.735641479492188,21.070115680195023,25.735641479492188,696185,0.0,0.0,0.0
2004-02-01,27.391149473458892,41.08672513217254,25.58514099597646,39.73221969604492,4977778,0.0,0.0,0.0
2004-03-01,39.732218419567154,44.3977423211372,35.066690830060395,41.387725830078125,3686144,0.0,0.0,0.0
2004-04-01,41.688731390286776,42.29073547723847,29.648664403000904,30.852672576904297,1268208,0.0,0.0,0.0
2004-05-01,31.605175728583266,33.110182164834626,24.832635701641774,29.648662567138672,1140499,0.0,0.0,0.0
2004-06-01,29.34766067481207,30.702169792697305,24.832635813766487,26.03664207458496,185735,0.0,0.0,0.0
2004-07-01,26.187144928450973,29.347662737741356,23.026627119160594,24.68213653564453,238661,0.0,0.0,0.0
